"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"

"0","948234","python3.12","127.0.0.1","prepare_varlen_num_blocks_kernel(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, FastDivmod, FastDivmod, int *, int *, bool)","1","7","(1024, 1, 1)","(1, 1, 1)","0","9.0","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","2.61",

"0","948234","python3.12","127.0.0.1","prepare_varlen_num_blocks_kernel(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, FastDivmod, FastDivmod, int *, int *, bool)","1","7","(1024, 1, 1)","(1, 1, 1)","0","9.0","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.59",

"0","948234","python3.12","127.0.0.1","prepare_varlen_num_blocks_kernel(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, FastDivmod, FastDivmod, int *, int *, bool)","1","7","(1024, 1, 1)","(1, 1, 1)","0","9.0","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","6,906",

"0","948234","python3.12","127.0.0.1","prepare_varlen_num_blocks_kernel(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, FastDivmod, FastDivmod, int *, int *, bool)","1","7","(1024, 1, 1)","(1, 1, 1)","0","9.0","GPU Speed Of Light Throughput","Memory Throughput","%","7.28",

"0","948234","python3.12","127.0.0.1","prepare_varlen_num_blocks_kernel(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, FastDivmod, FastDivmod, int *, int *, bool)","1","7","(1024, 1, 1)","(1, 1, 1)","0","9.0","GPU Speed Of Light Throughput","DRAM Throughput","%","0.04",

"0","948234","python3.12","127.0.0.1","prepare_varlen_num_blocks_kernel(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, FastDivmod, FastDivmod, int *, int *, bool)","1","7","(1024, 1, 1)","(1, 1, 1)","0","9.0","GPU Speed Of Light Throughput","Duration","us","4.35",

"0","948234","python3.12","127.0.0.1","prepare_varlen_num_blocks_kernel(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, FastDivmod, FastDivmod, int *, int *, bool)","1","7","(1024, 1, 1)","(1, 1, 1)","0","9.0","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","25.72",

"0","948234","python3.12","127.0.0.1","prepare_varlen_num_blocks_kernel(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, FastDivmod, FastDivmod, int *, int *, bool)","1","7","(1024, 1, 1)","(1, 1, 1)","0","9.0","GPU Speed Of Light Throughput","L2 Cache Throughput","%","8.24",

"0","948234","python3.12","127.0.0.1","prepare_varlen_num_blocks_kernel(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, FastDivmod, FastDivmod, int *, int *, bool)","1","7","(1024, 1, 1)","(1, 1, 1)","0","9.0","GPU Speed Of Light Throughput","SM Active Cycles","cycle","31.10",

"0","948234","python3.12","127.0.0.1","prepare_varlen_num_blocks_kernel(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, FastDivmod, FastDivmod, int *, int *, bool)","1","7","(1024, 1, 1)","(1, 1, 1)","0","9.0","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","0.09",

