"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","2.62",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.43",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","103,739",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU Speed Of Light Throughput","Memory Throughput","%","76.42",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU Speed Of Light Throughput","DRAM Throughput","%","76.42",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU Speed Of Light Throughput","Duration","us","71.84",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","34.87",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU Speed Of Light Throughput","L2 Cache Throughput","%","75.60",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU Speed Of Light Throughput","SM Active Cycles","cycle","86,794.91",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","41.75",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","SpeedOfLight","","","","SOLBottleneck","OPT","Memory is more heavily utilized than Compute: Look at the Memory Workload Analysis section to identify the DRAM bottleneck. Check memory replay (coalescing) metrics to make sure you're efficiently utilizing the bytes transferred. Also consider whether it is possible to do more work per memory access (kernel fusion) or whether there are values you can (re)compute.","",""

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved 0% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","PM Sampling","Maximum Buffer Size","Mbyte","33.55",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","PM Sampling","Dropped Samples","sample","0",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","PM Sampling","Maximum Sampling Interval","us","1.50",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","PM Sampling","# Pass Groups","","2",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.21",

"0","3286037","python3.12","127.0.0.1","nvjet_hsh_168x128_64x5_2x1_v_bz_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.17",

